state	number_transitions
tree STATE_21630000	16
tree STATE_21640000	14
tree STATE_21650000	15
tree STATE_21660000	16
tree STATE_21670000	13
tree STATE_21680000	13
tree STATE_21690000	13
tree STATE_21700000	13
tree STATE_21710000	13
tree STATE_21720000	12
tree STATE_21730000	13
tree STATE_21740000	13
tree STATE_21750000	12
tree STATE_21760000	13
tree STATE_21770000	13
tree STATE_21780000	11
tree STATE_21790000	13
tree STATE_21800000	13
tree STATE_21810000	13
tree STATE_21820000	14
tree STATE_21830000	12
tree STATE_21840000	13
tree STATE_21850000	12
tree STATE_21860000	11
tree STATE_21870000	13
tree STATE_21880000	14
tree STATE_21890000	14
tree STATE_21900000	14
tree STATE_21910000	14
tree STATE_21920000	14
tree STATE_21930000	13
tree STATE_21940000	11
tree STATE_21950000	14
tree STATE_21960000	12
tree STATE_21970000	12
tree STATE_21980000	12
tree STATE_21990000	11
tree STATE_22000000	11
tree STATE_22010000	11
tree STATE_22020000	13
tree STATE_22030000	10
tree STATE_22040000	11
tree STATE_22050000	12
tree STATE_22060000	12
tree STATE_22070000	12
tree STATE_22080000	13
tree STATE_22090000	15
tree STATE_22100000	13
tree STATE_22110000	12
tree STATE_22120000	13
tree STATE_22130000	13
tree STATE_22140000	13
tree STATE_22150000	13
tree STATE_22160000	13
tree STATE_22170000	13
tree STATE_22180000	13
tree STATE_22190000	13
tree STATE_22200000	13
tree STATE_22210000	14
tree STATE_22220000	13
tree STATE_22230000	13
tree STATE_22240000	11
tree STATE_22250000	11
tree STATE_22260000	12
tree STATE_22270000	12
tree STATE_22280000	11
tree STATE_22290000	11
tree STATE_22300000	11
tree STATE_22310000	11
tree STATE_22320000	14
tree STATE_22330000	14
tree STATE_22340000	13
tree STATE_22350000	14
tree STATE_22360000	15
tree STATE_22370000	13
tree STATE_22380000	12
tree STATE_22390000	10
tree STATE_22400000	12
tree STATE_22410000	12
tree STATE_22420000	14
tree STATE_22430000	14
tree STATE_22440000	13
tree STATE_22450000	14
tree STATE_22460000	16
tree STATE_22470000	16
tree STATE_22480000	14
tree STATE_22490000	14
tree STATE_22500000	14
tree STATE_22510000	13
tree STATE_22520000	13
tree STATE_22530000	13
tree STATE_22540000	14
tree STATE_22550000	13
tree STATE_22560000	13
tree STATE_22570000	13
tree STATE_22580000	12
tree STATE_22590000	14
tree STATE_22600000	14
tree STATE_22610000	15
tree STATE_22620000	12
tree STATE_22630000	13
tree STATE_22640000	12
tree STATE_22650000	16
tree STATE_22660000	14
tree STATE_22670000	14
tree STATE_22680000	13
tree STATE_22690000	13
tree STATE_22700000	14
tree STATE_22710000	14
tree STATE_22720000	13
tree STATE_22730000	13
tree STATE_22740000	15
tree STATE_22750000	13
tree STATE_22760000	15
tree STATE_22770000	13
tree STATE_22780000	14
tree STATE_22790000	14
tree STATE_22800000	13
tree STATE_22810000	15
tree STATE_22820000	15
tree STATE_22830000	14
tree STATE_22840000	15
tree STATE_22850000	14
tree STATE_22860000	13
tree STATE_22870000	13
tree STATE_22880000	13
tree STATE_22890000	12
tree STATE_22900000	13
tree STATE_22910000	12
tree STATE_22920000	13
tree STATE_22930000	11
tree STATE_22940000	14
tree STATE_22950000	13
tree STATE_22960000	14
tree STATE_22970000	11
tree STATE_22980000	11
tree STATE_22990000	13
tree STATE_23000000	14
tree STATE_23010000	14
tree STATE_23020000	14
tree STATE_23030000	14
tree STATE_23040000	13
tree STATE_23050000	15
tree STATE_23060000	12
tree STATE_23070000	14
tree STATE_23080000	12
tree STATE_23090000	13
tree STATE_23100000	13
tree STATE_23110000	13
tree STATE_23120000	13
tree STATE_23130000	13
tree STATE_23140000	13
tree STATE_23150000	13
tree STATE_23160000	13
tree STATE_23170000	13
tree STATE_23180000	13
tree STATE_23190000	12
tree STATE_23200000	15
tree STATE_23210000	11
tree STATE_23220000	13
tree STATE_23230000	14
tree STATE_23240000	14
tree STATE_23250000	15
tree STATE_23260000	13
tree STATE_23270000	14
tree STATE_23280000	13
tree STATE_23290000	13
tree STATE_23300000	14
tree STATE_23310000	14
tree STATE_23320000	14
tree STATE_23330000	16
tree STATE_23340000	16
tree STATE_23350000	13
tree STATE_23360000	16
tree STATE_23370000	14
tree STATE_23380000	13
tree STATE_23390000	14
tree STATE_23400000	12
tree STATE_23410000	13
tree STATE_23420000	12
tree STATE_23430000	14
tree STATE_23440000	14
tree STATE_23450000	13
tree STATE_23460000	14
tree STATE_23470000	14
tree STATE_23480000	14
tree STATE_23490000	14
tree STATE_23500000	14
tree STATE_23510000	14
tree STATE_23520000	14
tree STATE_23530000	15
tree STATE_23540000	14
tree STATE_23550000	14
tree STATE_23560000	14
tree STATE_23570000	14
tree STATE_23580000	16
tree STATE_23590000	14
tree STATE_23600000	14
tree STATE_23610000	14
tree STATE_23620000	14
tree STATE_23630000	14
tree STATE_23640000	15
tree STATE_23650000	14
tree STATE_23660000	14
tree STATE_23670000	14
tree STATE_23680000	14
tree STATE_23690000	14
tree STATE_23700000	14
tree STATE_23710000	13
tree STATE_23720000	15
tree STATE_23730000	16
tree STATE_23740000	17
tree STATE_23750000	16
tree STATE_23760000	14
tree STATE_23770000	13
tree STATE_23780000	16
tree STATE_23790000	14
tree STATE_23800000	14
tree STATE_23810000	11
tree STATE_23820000	13
tree STATE_23830000	13
tree STATE_23840000	10
tree STATE_23850000	14
tree STATE_23860000	14
tree STATE_23870000	14
tree STATE_23880000	13
tree STATE_23890000	14
tree STATE_23900000	13
tree STATE_23910000	13
tree STATE_23920000	14
tree STATE_23930000	12
tree STATE_23940000	11
tree STATE_23950000	13
tree STATE_23960000	13
tree STATE_23970000	11
tree STATE_23980000	12
tree STATE_23990000	11
tree STATE_24000000	13
tree STATE_24010000	14
tree STATE_24020000	12
tree STATE_24030000	14
tree STATE_24040000	14
tree STATE_24050000	13
tree STATE_24060000	13
tree STATE_24070000	14
tree STATE_24080000	12
tree STATE_24090000	14
tree STATE_24100000	13
tree STATE_24110000	14
tree STATE_24120000	15
tree STATE_24130000	14
tree STATE_24140000	13
tree STATE_24150000	13
tree STATE_24160000	14
tree STATE_24170000	13
tree STATE_24180000	13
tree STATE_24190000	13
tree STATE_24200000	13
tree STATE_24210000	14
tree STATE_24220000	14
tree STATE_24230000	13
tree STATE_24240000	15
tree STATE_24250000	12
tree STATE_24260000	13
tree STATE_24270000	13
tree STATE_24280000	13
tree STATE_24290000	13
tree STATE_24300000	13
tree STATE_24310000	13
tree STATE_24320000	12
tree STATE_24330000	13
tree STATE_24340000	13
tree STATE_24350000	13
tree STATE_24360000	13
tree STATE_24370000	13
tree STATE_24380000	12
tree STATE_24390000	16
tree STATE_24400000	12
tree STATE_24410000	17
tree STATE_24420000	17
tree STATE_24430000	14
tree STATE_24440000	15
tree STATE_24450000	15
tree STATE_24460000	16
tree STATE_24470000	14
tree STATE_24480000	13
tree STATE_24490000	13
tree STATE_24500000	13
tree STATE_24510000	15
tree STATE_24520000	13
tree STATE_24530000	13
tree STATE_24540000	13
tree STATE_24550000	13
tree STATE_24560000	13
tree STATE_24570000	13
tree STATE_24580000	14
tree STATE_24590000	12
tree STATE_24600000	14
tree STATE_24610000	12
tree STATE_24620000	12
tree STATE_24630000	12
tree STATE_24640000	11
tree STATE_24650000	13
tree STATE_24660000	14
tree STATE_24670000	14
tree STATE_24680000	12
tree STATE_24690000	11
tree STATE_24700000	14
tree STATE_24710000	13
tree STATE_24720000	14
tree STATE_24730000	14
tree STATE_24740000	12
tree STATE_24750000	12
tree STATE_24760000	14
tree STATE_24770000	14
tree STATE_24780000	14
tree STATE_24790000	12
tree STATE_24800000	13
tree STATE_24810000	13
tree STATE_24820000	13
tree STATE_24830000	13
tree STATE_24840000	13
tree STATE_24850000	12
tree STATE_24860000	13
tree STATE_24870000	12
tree STATE_24880000	12
tree STATE_24890000	13
tree STATE_24900000	13
tree STATE_24910000	13
tree STATE_24920000	14
tree STATE_24930000	13
tree STATE_24940000	12
tree STATE_24950000	13
tree STATE_24960000	13
tree STATE_24970000	13
tree STATE_24980000	12
tree STATE_24990000	11
tree STATE_25000000	15
tree STATE_25010000	14
tree STATE_25020000	11
tree STATE_25030000	13
tree STATE_25040000	13
tree STATE_25050000	14
tree STATE_25060000	15
tree STATE_25070000	16
tree STATE_25080000	13
tree STATE_25090000	14
tree STATE_25100000	14
tree STATE_25110000	14
tree STATE_25120000	13
tree STATE_25130000	14
tree STATE_25140000	15
tree STATE_25150000	13
tree STATE_25160000	13
tree STATE_25170000	12
tree STATE_25180000	14
tree STATE_25190000	13
tree STATE_25200000	14
tree STATE_25210000	13
tree STATE_25220000	13
tree STATE_25230000	13
tree STATE_25240000	13
tree STATE_25250000	13
tree STATE_25260000	12
tree STATE_25270000	14
tree STATE_25280000	13
tree STATE_25290000	14
tree STATE_25300000	14
tree STATE_25310000	13
tree STATE_25320000	14
tree STATE_25330000	14
tree STATE_25340000	13
tree STATE_25350000	12
tree STATE_25360000	13
tree STATE_25370000	13
tree STATE_25380000	12
tree STATE_25390000	13
tree STATE_25400000	12
tree STATE_25410000	14
tree STATE_25420000	14
tree STATE_25430000	14
tree STATE_25440000	13
tree STATE_25450000	14
tree STATE_25460000	11
tree STATE_25470000	16
tree STATE_25480000	13
tree STATE_25490000	16
tree STATE_25500000	16
tree STATE_25510000	14
tree STATE_25520000	15
tree STATE_25530000	13
tree STATE_25540000	13
tree STATE_25550000	13
tree STATE_25560000	13
tree STATE_25570000	13
tree STATE_25580000	13
tree STATE_25590000	12
tree STATE_25600000	16
tree STATE_25610000	15
tree STATE_25620000	13
tree STATE_25630000	12
tree STATE_25640000	12
tree STATE_25650000	13
tree STATE_25660000	13
tree STATE_25670000	13
tree STATE_25680000	13
tree STATE_25690000	13
tree STATE_25700000	12
tree STATE_25710000	13
tree STATE_25720000	13
tree STATE_25730000	13
tree STATE_25740000	13
tree STATE_25750000	14
tree STATE_25760000	14
tree STATE_25770000	13
tree STATE_25780000	13
tree STATE_25790000	15
tree STATE_25800000	15
tree STATE_25810000	14
tree STATE_25820000	13
tree STATE_25830000	13
tree STATE_25840000	17
tree STATE_25850000	16
tree STATE_25860000	15
tree STATE_25870000	14
tree STATE_25880000	14
tree STATE_25890000	15
tree STATE_25900000	13
tree STATE_25910000	12
tree STATE_25920000	12
tree STATE_25930000	15
tree STATE_25940000	12
tree STATE_25950000	11
tree STATE_25960000	10
tree STATE_25970000	13
tree STATE_25980000	13
tree STATE_25990000	10
tree STATE_26000000	10
tree STATE_26010000	15
tree STATE_26020000	11
tree STATE_26030000	14
tree STATE_26040000	15
tree STATE_26050000	13
tree STATE_26060000	11
tree STATE_26070000	11
tree STATE_26080000	14
tree STATE_26090000	15
tree STATE_26100000	13
tree STATE_26110000	15
tree STATE_26120000	14
tree STATE_26130000	14
tree STATE_26140000	14
tree STATE_26150000	14
tree STATE_26160000	13
tree STATE_26170000	13
tree STATE_26180000	14
tree STATE_26190000	13
tree STATE_26200000	12
tree STATE_26210000	14
tree STATE_26220000	15
tree STATE_26230000	13
tree STATE_26240000	17
tree STATE_26250000	15
tree STATE_26260000	14
tree STATE_26270000	12
tree STATE_26280000	16
tree STATE_26290000	13
tree STATE_26300000	12
tree STATE_26310000	14
tree STATE_26320000	14
tree STATE_26330000	14
tree STATE_26340000	15
tree STATE_26350000	14
tree STATE_26360000	14
tree STATE_26370000	14
tree STATE_26380000	13
tree STATE_26390000	13
tree STATE_26400000	14
tree STATE_26410000	13
tree STATE_26420000	15
tree STATE_26430000	14
tree STATE_26440000	11
tree STATE_26450000	11
tree STATE_26460000	12
tree STATE_26470000	15
tree STATE_26480000	12
tree STATE_26490000	12
tree STATE_26500000	16
tree STATE_26510000	12
tree STATE_26520000	14
tree STATE_26530000	13
tree STATE_26540000	11
tree STATE_26550000	13
tree STATE_26560000	13
tree STATE_26570000	13
tree STATE_26580000	14
tree STATE_26590000	13
tree STATE_26600000	14
tree STATE_26610000	15
tree STATE_26620000	15
tree STATE_26630000	13
tree STATE_26640000	13
tree STATE_26650000	13
tree STATE_26660000	13
tree STATE_26670000	12
tree STATE_26680000	15
tree STATE_26690000	17
tree STATE_26700000	12
tree STATE_26710000	12
tree STATE_26720000	12
tree STATE_26730000	16
tree STATE_26740000	14
tree STATE_26750000	13
tree STATE_26760000	13
tree STATE_26770000	13
tree STATE_26780000	14
tree STATE_26790000	14
tree STATE_26800000	13
tree STATE_26810000	14
tree STATE_26820000	13
tree STATE_26830000	14
tree STATE_26840000	13
tree STATE_26850000	13
tree STATE_26860000	14
tree STATE_26870000	14
tree STATE_26880000	14
tree STATE_26890000	15
tree STATE_26900000	14
tree STATE_26910000	12
tree STATE_26920000	13
tree STATE_26930000	13
tree STATE_26940000	13
tree STATE_26950000	14
tree STATE_26960000	14
tree STATE_26970000	12
tree STATE_26980000	13
tree STATE_26990000	13
tree STATE_27000000	13
tree STATE_27010000	13
tree STATE_27020000	13
tree STATE_27030000	14
tree STATE_27040000	13
tree STATE_27050000	10
tree STATE_27060000	15
tree STATE_27070000	11
tree STATE_27080000	14
tree STATE_27090000	12
tree STATE_27100000	14
tree STATE_27110000	11
tree STATE_27120000	11
tree STATE_27130000	11
tree STATE_27140000	12
tree STATE_27150000	12
tree STATE_27160000	12
tree STATE_27170000	10
tree STATE_27180000	12
tree STATE_27190000	12
tree STATE_27200000	12
tree STATE_27210000	12
tree STATE_27220000	12
tree STATE_27230000	12
tree STATE_27240000	12
tree STATE_27250000	12
tree STATE_27260000	13
tree STATE_27270000	12
tree STATE_27280000	12
tree STATE_27290000	15
tree STATE_27300000	12
tree STATE_27310000	14
tree STATE_27320000	15
tree STATE_27330000	16
tree STATE_27340000	15
tree STATE_27350000	16
tree STATE_27360000	16
tree STATE_27370000	14
tree STATE_27380000	14
tree STATE_27390000	14
tree STATE_27400000	15
tree STATE_27410000	16
tree STATE_27420000	16
tree STATE_27430000	12
tree STATE_27440000	13
tree STATE_27450000	13
tree STATE_27460000	14
tree STATE_27470000	14
tree STATE_27480000	14
tree STATE_27490000	15
tree STATE_27500000	16
tree STATE_27510000	17
tree STATE_27520000	16
tree STATE_27530000	16
tree STATE_27540000	15
tree STATE_27550000	18
tree STATE_27560000	12
tree STATE_27570000	16
tree STATE_27580000	14
tree STATE_27590000	16
tree STATE_27600000	16
tree STATE_27610000	12
tree STATE_27620000	15
tree STATE_27630000	13
tree STATE_27640000	15
tree STATE_27650000	14
tree STATE_27660000	12
tree STATE_27670000	11
tree STATE_27680000	12
tree STATE_27690000	12
tree STATE_27700000	11
tree STATE_27710000	11
tree STATE_27720000	11
tree STATE_27730000	11
tree STATE_27740000	11
tree STATE_27750000	11
tree STATE_27760000	11
tree STATE_27770000	11
tree STATE_27780000	11
tree STATE_27790000	11
tree STATE_27800000	13
tree STATE_27810000	13
tree STATE_27820000	12
tree STATE_27830000	12
tree STATE_27840000	13
tree STATE_27850000	13
tree STATE_27860000	12
tree STATE_27870000	13
tree STATE_27880000	13
tree STATE_27890000	13
tree STATE_27900000	14
tree STATE_27910000	14
tree STATE_27920000	13
tree STATE_27930000	15
tree STATE_27940000	13
tree STATE_27950000	16
tree STATE_27960000	15
tree STATE_27970000	13
tree STATE_27980000	14
tree STATE_27990000	13
tree STATE_28000000	13
tree STATE_28010000	13
tree STATE_28020000	13
tree STATE_28030000	13
tree STATE_28040000	13
tree STATE_28050000	13
tree STATE_28060000	13
tree STATE_28070000	12
tree STATE_28080000	13
tree STATE_28090000	12
tree STATE_28100000	13
tree STATE_28110000	12
tree STATE_28120000	12
tree STATE_28130000	11
tree STATE_28140000	12
tree STATE_28150000	12
tree STATE_28160000	11
tree STATE_28170000	11
tree STATE_28180000	12
tree STATE_28190000	11
tree STATE_28200000	12
tree STATE_28210000	13
tree STATE_28220000	13
tree STATE_28230000	13
tree STATE_28240000	13
tree STATE_28250000	15
tree STATE_28260000	15
tree STATE_28270000	11
tree STATE_28280000	12
tree STATE_28290000	12
tree STATE_28300000	13
tree STATE_28310000	11
tree STATE_28320000	13
tree STATE_28330000	14
tree STATE_28340000	14
tree STATE_28350000	14
tree STATE_28360000	15
tree STATE_28370000	13
tree STATE_28380000	13
tree STATE_28390000	13
tree STATE_28400000	14
tree STATE_28410000	13
tree STATE_28420000	13
tree STATE_28430000	14
tree STATE_28440000	12
tree STATE_28450000	14
tree STATE_28460000	13
tree STATE_28470000	14
tree STATE_28480000	12
tree STATE_28490000	14
tree STATE_28500000	15
tree STATE_28510000	13
tree STATE_28520000	12
tree STATE_28530000	14
tree STATE_28540000	15
tree STATE_28550000	13
tree STATE_28560000	11
tree STATE_28570000	16
tree STATE_28580000	11
tree STATE_28590000	12
tree STATE_28600000	11
tree STATE_28610000	11
tree STATE_28620000	14
tree STATE_28630000	12
tree STATE_28640000	11
tree STATE_28650000	11
tree STATE_28660000	12
tree STATE_28670000	11
tree STATE_28680000	12
tree STATE_28690000	11
tree STATE_28700000	13
tree STATE_28710000	15
tree STATE_28720000	12
tree STATE_28730000	13
tree STATE_28740000	13
tree STATE_28750000	16
tree STATE_28760000	12
tree STATE_28770000	12
tree STATE_28780000	10
tree STATE_28790000	12
tree STATE_28800000	11
tree STATE_28810000	11
tree STATE_28820000	11
tree STATE_28830000	11
tree STATE_28840000	12
tree STATE_28850000	13
tree STATE_28860000	15
tree STATE_28870000	13
tree STATE_28880000	13
tree STATE_28890000	13
tree STATE_28900000	13
tree STATE_28910000	14
tree STATE_28920000	14
tree STATE_28930000	13
tree STATE_28940000	14
tree STATE_28950000	12
tree STATE_28960000	12
tree STATE_28970000	15
tree STATE_28980000	15
tree STATE_28990000	13
tree STATE_29000000	13
tree STATE_29010000	14
tree STATE_29020000	14
tree STATE_29030000	15
tree STATE_29040000	15
tree STATE_29050000	16
tree STATE_29060000	16
tree STATE_29070000	14
tree STATE_29080000	15
tree STATE_29090000	14
tree STATE_29100000	15
tree STATE_29110000	15
tree STATE_29120000	17
tree STATE_29130000	15
tree STATE_29140000	16
tree STATE_29150000	15
tree STATE_29160000	15
tree STATE_29170000	13
tree STATE_29180000	13
tree STATE_29190000	13
tree STATE_29200000	12
tree STATE_29210000	13
tree STATE_29220000	12
tree STATE_29230000	13
tree STATE_29240000	13
tree STATE_29250000	13
tree STATE_29260000	14
tree STATE_29270000	14
tree STATE_29280000	15
tree STATE_29290000	14
tree STATE_29300000	15
tree STATE_29310000	14
tree STATE_29320000	15
tree STATE_29330000	13
tree STATE_29340000	13
tree STATE_29350000	12
tree STATE_29360000	13
tree STATE_29370000	13
tree STATE_29380000	15
tree STATE_29390000	14
tree STATE_29400000	15
tree STATE_29410000	13
tree STATE_29420000	14
tree STATE_29430000	13
tree STATE_29440000	13
tree STATE_29450000	13
tree STATE_29460000	15
tree STATE_29470000	13
tree STATE_29480000	12
tree STATE_29490000	15
tree STATE_29500000	12
tree STATE_29510000	12
tree STATE_29520000	13
tree STATE_29530000	13
tree STATE_29540000	12
tree STATE_29550000	12
